ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
5.97697893986914E+017,2015-05-11 09:40:57,I am now going to address the 1922 Committee and will continue making appointments at lunchtime.,David_Cameron,72.16,7.2,23.4,10.4,11.77,7,10.35
5.97697294717293E+017,2015-05-11 09:38:34,Sajid Javid has been appointed as the Secretary of State for Business.,David_Cameron,50.84,9.2,23.4666666667,7.7,10.37,6,10.81
5.97694910435881E+017,2015-05-11 09:29:05,"I have appointed John Whittingdale as the Secretary of State for Culture, Media and Sport.",David_Cameron,47.79,10.3,21.3333333333,9.9,11.53,8.5,9.64
5.97692178249458E+017,2015-05-11 09:18:14,I have appointed Robert Halfon as Deputy Chairman of the Conservative Party.,David_Cameron,33.92,11.5,30.1333333333,10.1,13.27,6,13.44
5.97690217148088E+017,2015-05-11 09:10:26,Priti Patel is to be Minister of State for Employment at the Department for Work and Pensions. She will be attending Cabinet.,David_Cameron,68.77,6.4,20.9454545455,6.3,8.97,4.5,9.92
5.97688756049699E+017,2015-05-11 09:04:38,Amber Rudd is to be Secretary of State for Energy and Climate Change.,David_Cameron,66.74,7.2,19.5076923077,5.7,7.24,6.5,9.14
5.97687210725515E+017,2015-05-11 08:58:30,"Boris Johnson will be attending my Political Cabinet. As promised, he will devote his attention to his final year as Mayor of London.",David_Cameron,59.8,7.8,23.9913043478,7.1,9.55,5.25,11.07
5.97685839993434E+017,2015-05-11 08:53:03,I can also confirm that Nicky Morgan will continue as Secretary of State for Education - continuing our programme of reform.,David_Cameron,42.72,12.3,30,13.1,12.88,12.5,12.52
5.96988961475719E+017,2015-05-09 10:43:54,Thank you - now let's make Britain greater still: ,David_Cameron,97.2,1.7,15.2,6.7,10.34,3.5,7.98
5.96709700248465E+017,2015-05-08 16:14:13,My final appointment tonight is Michael Fallon as Defence Secretary.,David_Cameron,35.95,10.7,34,11.4,15.46,5,15.19
5.9670753152061E+017,2015-05-08 16:05:36,Philip Hammond will remain as Foreign Secretary.,David_Cameron,47.45,8.4,33.3714285714,10.3,14.86,3.5,15.26
5.96704917374525E+017,2015-05-08 15:55:13,I am glad to announce that Theresa May will remain as Home Secretary.,David_Cameron,66.74,7.2,19.5076923077,5.7,7.24,6.5,9.14
5.96701353289847E+017,2015-05-08 15:41:03,I have re-appointed George Osborne as Chancellor of the Exchequer. He will also be First Secretary of State - the ranking Cabinet Minister.,David_Cameron,51.85,8.8,22.7636363636,9.1,12.39,5.25,10.64
5.96696387640816E+017,2015-05-08 15:21:19,"I'll be announcing some Cabinet posts over the next couple of hours. To find out, keep an eye on this account.",David_Cameron,94.66,2.7,15.7238095238,4,6.12,4.25,7.92
5.96548611984531E+017,2015-05-08 05:34:07,Here's to a brighter future for everyone.,David_Cameron,55.91,7.2,27.6571428571,5.6,9.06,2.5,13.01
5.96540722083422E+017,2015-05-08 05:02:45,"One nation, one United Kingdom - that is how I hope to govern if I am fortunate enough to continue as Prime Minister.",David_Cameron,49.15,11.9,25.3454545455,9.9,7.78,11.5,10.47
5.96247743556887E+017,2015-05-07 09:38:34,"Samantha and I voting Conservative this morning, so that everyone can have security whatever stage of life they are at.",David_Cameron,34.26,13.5,24,12.1,11.72,12,10.16
5.96019204765037E+017,2015-05-06 18:30:26,Britain's on the brink of something special - let's finish the job. My speech at tonight's big rally in Carlisle:,David_Cameron,87.21,3.5,20.5368421053,6.6,9.65,4,9.93
5.95980050761183E+017,2015-05-06 15:54:51,"Sam, Eric Ollerenshaw and I loved seeing these new homes. We'll extend Help to Buy so even more families can benefit.",David_Cameron,69.28,6.2,21.4380952381,5.6,8.04,4.75,10.17
5.95897163131056E+017,2015-05-06 10:25:29,Great to meet mums and children at Stepping Stones nursery - telling them about our plan for 30 hours free childcare.,David_Cameron,85.02,6.4,24,11.4,10.85,10.5,10.16
5.95871689784881E+017,2015-05-06 08:44:16,Proof our long-term plan is working and we should stay on the road to a brighter future: UK services growth hit an 8-month high in April.,David_Cameron,78.93,8.7,21.6307692308,11.9,8.01,13,8.57
5.95853846980723E+017,2015-05-06 07:33:22,A great welcome from farmers in Wales. A Conservative Government will listen to and support them.,David_Cameron,63.36,6.4,22.7,6.7,10.34,3.5,10.94
5.95600289668977E+017,2015-05-05 14:45:49,In St Ives to deliver a clear message: if you want me as PM you can't vote for any party other than the Conservatives,David_Cameron,72.5,9.1,23.2666666667,9,5.75,13,9.43
5.95551405709988E+017,2015-05-05 11:31:34,"More jobs, more apprenticeships, more of your own money in your pocket - all key to our plan for the next 5 years:",David_Cameron,82.98,7.2,16.2545454545,9.3,6.96,12.5,6.88
5.95270754402374E+017,2015-05-04 16:56:22,"When you're in the voting booth on Thursday, ask yourself this question:",David_Cameron,84.68,4.4,20.1333333333,8.5,11.3,5,9.5
5.95253910496936E+017,2015-05-04 15:49:26,"We've cut tax for working people in this Parliament, and we'll go even further in the next. Watch to find out more:",David_Cameron,94.15,2.9,15.4909090909,4.2,6.3,4.5,7.77
5.95188284151734E+017,2015-05-04 11:28:39,"My best wishes to George Kirby (103) and Doreen Luckie (91), set to become the world's oldest newly-weds in June.",David_Cameron,76.56,7.6,22,10.7,9.98,9,9.37
5.95112367358407E+017,2015-05-04 06:26:59,"Britain faces a simple and inescapable choice - stability and strong Government with me, or chaos with Ed Miliband:",David_Cameron,53.21,10.3,24.7555555556,13,13.69,11.5,10.67
5.94961152226001E+017,2015-05-03 20:26:07,"Moving to visit the recently-opened Gurkha monument in Nuneaton, where the Queens Gurkha Signals regiment is based.",David_Cameron,37.3,12.3,29.9764705882,14.5,16.18,8.5,12.84
5.94852813085286E+017,2015-05-03 13:15:37,"There's only one way to deliver the things that matter, and that's with a strong economy. So vote for it on Thursday:",David_Cameron,85.69,4,17.3090909091,4.6,6.82,5,8.49
5.94835033095066E+017,2015-05-03 12:04:58,"Please take a moment to watch this video, then stop and think about the historic choice facing our country:",David_Cameron,69.11,8.3,22.2315789474,10.1,9.86,8.5,9.57
5.94777451873567E+017,2015-05-03 08:16:09,"This Bank Holiday weekend, please stop and think about the decision you have to make in just four days time:",David_Cameron,76.56,7.6,18,9.5,8.53,9,7.79
5.94510839547306E+017,2015-05-02 14:36:44,"23 seats - and just 11,000 votes - will decide the future of this country in five days' time. Here's the choice:",David_Cameron,95.17,2.5,16,5,7.63,4.5,8.08
5.94445455330796E+017,2015-05-02 10:16:55,Congratulations to the Duke and Duchess of Cambridge on the birth of their baby girl. I'm absolutely delighted for them.,David_Cameron,61.33,7.2,18,7.4,10.53,5,8.87
5.94420962558349E+017,2015-05-02 08:39:35,"That's why we offer security and freedom on pensions, personal access to your GP and the ability to pass the family home on to your children",David_Cameron,62.01,11.1,26.2461538462,12.4,8.65,15,10.39
5.94420554926576E+017,2015-05-02 08:37:58,"I have a simple view that if you have done the right thing - worked, saved and paid your taxes - you should be rewarded, not punished.",David_Cameron,71.48,9.5,21.6,11.4,8.07,13.5,8.67
5.9438748641307E+017,2015-05-02 06:26:34,"My best wishes to the Duchess of Cambridge, who is having her second child today. The whole country will wish her well.",David_Cameron,85.69,4,20.9454545455,5,7.35,4.5,9.92
5.94216333639885E+017,2015-05-01 19:06:28,At the site of the Heysham to M6 link road. Infrastructure projects like this are key to supporting local businesses.,David_Cameron,69.79,6,18,6.6,9.66,5,8.87
5.94130039496512E+017,2015-05-01 13:23:34,"We'll build a Northern Powerhouse, with jobs and new investment coming to the North - and the work has already begun:",David_Cameron,68.1,8.7,22,11.4,10.85,10.5,9.37
5.94081416821871E+017,2015-05-01 10:10:21,"What Ed Miliband said last night changes nothing. He needs the SNP to be PM, and Labour shadow ministers admit it:",David_Cameron,94.66,2.7,19.5333333333,4.9,7.22,4.25,9.42
5.93767670773895E+017,2015-04-30 13:23:39,Great to be in Elmet and Rothwell talking to people about why Britain needs a Conservative Government in 7 days time.,David_Cameron,67.08,9.1,25.6380952381,10.8,9.52,11.5,10.69
5.93681412483588E+017,2015-04-30 07:40:53,"And by raising the personal allowance, we'll lift another half a million under-30s out of income tax, so you can keep more of what you earn.",David_Cameron,62.01,11.1,23.1692307692,12.4,8.65,13,9.18
5.93681077216137E+017,2015-04-30 07:39:33,"That's why key policies to help young people - on jobs, tax, education, savings and housing - will stay with a Conservative Government.",David_Cameron,58.62,10.3,23.7333333333,14.4,13.92,13.5,9.94
5.93680810206753E+017,2015-04-30 07:38:29,"We're the party of the first chance, the first job, first pay cheque, the first home - the party of every young person who wants to get on.",David_Cameron,77.91,9.1,17.2444444444,11.6,7.09,14,6.73
5.93365056290628E+017,2015-04-29 10:43:48,Two facts you need to know about this election:,David_Cameron,96.18,2.1,14.4888888889,3.5,6.06,3.5,7.59
5.9335663377168E+017,2015-04-29 10:10:20,"As our economy recovers, I want you to keep more of what you earn. Here's the clear choice on tax at this election:",David_Cameron,85.18,4.2,13.5565217391,3.3,4.97,5.25,6.95
5.93305130780484E+017,2015-04-29 06:45:40,What our five year tax lock means for you.,David_Cameron,113.1,-0.3,5.6,0.9,2.87,3.5,0.45
5.92970389237695E+017,2015-04-28 08:35:32,"GDP figures show our economy is still growing, but we can't take the recovery for granted. Don't risk it with Ed Miliband and the SNP.",David_Cameron,84.17,4.6,16.6,5.5,7.35,6.25,8.05
5.92680663251161E+017,2015-04-27 13:24:16,"Britains small businesses fought for jobs, they fought for our recovery - and I will always fight for them:",David_Cameron,78.59,6.8,18.0888888889,10.8,11.08,11.5,8.04
5.92671603692999E+017,2015-04-27 12:48:16,"The economy isn't lines on a graph or words in a book - it's jobs, a good school, a well-funded NHS:",David_Cameron,93.48,5.2,16,7.4,5.92,11.5,7
5.92667187585782E+017,2015-04-27 12:30:43,My message to Britain's small businesses - the magic ingredient in our economy:,David_Cameron,42.38,10.3,26.8,10.9,14.2,7.5,12.13
5.92354685501067E+017,2015-04-26 15:48:57,"If you want to know what makes my heart beat faster, watch this clip:",David_Cameron,108.03,1.7,13.3142857143,4.4,5.33,6,6.59
5.92348037596389E+017,2015-04-26 15:22:32,If you want political excitement go to Greece. Here's why I make no apologies for focusing on security for families:,David_Cameron,44.41,9.6,20,6.4,9.37,6,9.66
5.92222781040886E+017,2015-04-26 07:04:48,"My entire focus this week will be the economy. Stick with the team fixing it, or back to square one with Labour/SNP:",David_Cameron,85.69,4,15.4909090909,4.4,6.59,5,7.77
5.91945315172917E+017,2015-04-25 12:42:15,Shocking news about the earthquake in Nepal - the UK will do all we can to help those caught up in it.,David_Cameron,84,6.8,18.019047619,7.3,5.11,11,7.69
5.91656647216538E+017,2015-04-24 17:35:11,"There's a clear choice at this election: a stronger economy, or more of what got us in a mess in the first place.",David_Cameron,73.51,8.7,18.1565217391,8.7,5.98,12.5,7.52
5.91588021977354E+017,2015-04-24 13:02:30,"We have a clear plan to build a brighter, more secure future for families across the UK. With your help we can do it.",David_Cameron,84.68,4.4,15.1333333333,3,4.57,5,7.52
5.91554292512874E+017,2015-04-24 10:48:28,MPs shouldn't be voting on issues that don't affect their area. That's why we'll have English votes for English laws.,David_Cameron,95.17,2.5,18,6.6,9.66,4,8.87
5.91202068414783E+017,2015-04-23 11:28:51,A damning verdict on Labour's borrowing plans from the independent Institute for Fiscal Studies.,David_Cameron,48.81,9.9,30.4571428571,13.5,16.52,7,13.35
5.9119419080301E+017,2015-04-23 10:57:33,"In St Ives to talk about our clear plan to create more more jobs, more growth and more security for Cornwall.",David_Cameron,75.54,7.9,18.019047619,9,7.31,11.5,7.69
5.90918445585277E+017,2015-04-22 16:41:50,Alex Salmond makes it clear: the SNP want to put Ed Miliband in No10 and we'd all pay a heavy price. See for yourself:,David_Cameron,93.14,3.2,16.8,3.2,4.8,5,8.18
5.90851033753985E+017,2015-04-22 12:13:58,This footage will shock you: Alex Salmond laughs and boasts hell write Labours budget. Vote Conservative to stop it.,David_Cameron,70.29,5.8,18.4315789474,7.6,10.87,4.25,9.09
5.90776741536408E+017,2015-04-22 07:18:45,"We will create an extra 600,000 free childcare places as part of our plan to help hardworking families:",David_Cameron,78.59,6.8,20.3111111111,10.1,10.15,8,8.92
5.90487574424097E+017,2015-04-21 12:09:43,"A brighter, more secure future - that's what the next Conservative Government will deliver. Don't put it all at risk.",David_Cameron,61.83,7,18.4315789474,7.6,10.87,4.5,9.09
5.90464640745742E+017,2015-04-21 10:38:35,A great speech by Sir John Major warning of the recipe for mayhem if Ed Miliband is propped up by the SNP.,David_Cameron,82.98,7.2,21.7090909091,7.8,5.11,11,9.03
5.90191771633652E+017,2015-04-20 16:34:18,"The SNP say ""If you hold the balance, then you hold the power."" They'd hold Ed Miliband to ransom. You can stop this by voting Conservative.",David_Cameron,96.48,2,14.7107692308,3.7,6.28,3.6666666667,7.71
5.90137384500654E+017,2015-04-20 12:58:11,I support Italian Prime Minister Renzis call for an emergency meeting of EU leaders to find a comprehensive solution.,David_Cameron,35.27,13.1,28.5473684211,12.6,12.94,11.5,12.06
5.90136760916701E+017,2015-04-20 12:55:42,I've just spoken with the Italian and Maltese Prime Ministers about the tragic deaths in the Mediterranean.,David_Cameron,45.76,11.1,25.2705882353,12.3,13.45,8.5,10.98
5.9012571090953E+017,2015-04-20 12:11:48,The North West of England would lose out under Ed Miliband and the SNP. Let's stick with the plan that's offering jobs and security to all.,David_Cameron,92.12,3.6,14.8923076923,5.7,7.24,6,7.32
5.90125525752029E+017,2015-04-20 12:11:03,At Arriva Trains in Crewe to set out our clear plan to keep creating more jobs and apprenticeships in the North West.,David_Cameron,74.53,8.3,16.2545454545,10.1,8.01,12,6.88
5.8943768447044E+017,2015-04-18 14:37:49,Wishing a happy Vaisakhi to everyone celebrating. Thank you to the Guru Nanak Darbar Gurdwara for their warm welcome.,David_Cameron,53.37,8.2,26.8526315789,7.9,11.16,4.25,12.42
5.89077511138574E+017,2015-04-17 14:46:37,The one thing Nicola Sturgeon and I agree on - Ed Miliband must answer this simple question:,David_Cameron,63.7,8.4,23.4,8.9,9.97,7.5,10.35
5.8906544237276E+017,2015-04-17 13:58:40,Britain is on the cusp of something special: a job for everyone who wants one. If we stick to the plan we can do it .,David_Cameron,92.63,3.4,13.4,2.2,3.18,5.5,6.78
5.88987255471092E+017,2015-04-17 08:47:59,More strong jobs figures show our plan is working - helping put Britain back to work: ,David_Cameron,81.63,5.6,18.6666666667,8.1,9.21,7,8.59
5.88961971053195E+017,2015-04-17 07:07:30,The world's leading economist backs our economic plan to provide a brighter future for everyone.,David_Cameron,47.79,10.3,26.6666666667,11.8,13.85,8.5,11.75
5.889439012659E+017,2015-04-17 05:55:42,Ed Miliband won't rule out a vote-by-vote deal with the SNP so he can be PM. It would mean more borrowing and more taxes and you would pay.,David_Cameron,91.11,4,14.7428571429,4.4,5.33,6.5,7.15
5.88670398331367E+017,2015-04-16 11:48:54,"Ed Balls dismissing the note Labour left Britain as a ""joke"" is a disgrace. My video:",David_Cameron,72.16,7.2,20.9,7.2,7.83,7,9.36
5.88653669588959E+017,2015-04-16 10:42:26,I'm warning of the danger of an Ed Miliband-SNP coalition of chaos at the launch of our Scottish manifesto in Glasgow,David_Cameron,67.08,9.1,23.7333333333,10.8,9.52,11.5,9.94
5.88419013404836E+017,2015-04-15 19:09:59,"Our video shows how we're building a brighter, more secure future for families across the country. Let's keep going.",David_Cameron,70.29,5.8,22.6421052632,7.6,10.87,3.75,10.76
5.88048135940919E+017,2015-04-14 18:36:15,"This is a great country, and we can be greater still. Let's finish what we have begun and secure a brighter future.",David_Cameron,85.69,4,19.1272727273,4.2,6.3,4.5,9.21
5.88023482392412E+017,2015-04-14 16:58:17,"We're on the side of working families, and will double free childcare to 30 hours a week - equivalent to 5000 a year",David_Cameron,74.53,8.3,19.8909090909,9.7,7.49,12.5,8.32
5.88002670666973E+017,2015-04-14 15:35:35,"We're the party of working people, offering not just low income tax but NO income tax for workers on the minimum wage",David_Cameron,66.07,9.5,23.5272727273,10.1,8.01,11,9.75
5.8793512601482E+017,2015-04-14 11:07:12,"and with a strengthening economy behind us  this buccaneering, world-beating, can-do country  we can do it all over again.",David_Cameron,52.19,10.7,28.5473684211,13.4,13.87,11.5,12.06
5.87935034356687E+017,2015-04-14 11:06:50,"In Britain we've always shown we have the ingredients, the will  above all the people  to overturn what's inevitable",David_Cameron,52.19,10.7,24.3368421053,11.9,12.01,10.5,10.4
5.87878902229557E+017,2015-04-14 07:23:47,"Happy Vaisakhi! I send my very best wishes to everyone celebrating in India, Britain and around the world:",David_Cameron,53.21,10.3,29.2,10.8,11.08,9,12.42
5.87868054236848E+017,2015-04-14 06:40:40,This is the cover of our manifesto. At its heart is a simple proposition: security at every stage of your life.,David_Cameron,69.28,6.2,17.6285714286,4.2,6.35,5.75,8.67
5.87649145042772E+017,2015-04-13 16:10:48,"A Labour Government would mean more borrowing, more debt and more taxes - taking us back to square one. My video:",David_Cameron,59.64,9.9,22,10.5,9.69,10.5,9.37
5.87611467274387E+017,2015-04-13 13:41:05,"Labour won't balance the books. As the IFS puts it, ""literally we would not know what we were voting for if we were to vote for Labour.""",David_Cameron,83.15,5,14.8074074074,4.5,5.73,6.25,7.23
5.87207899488903E+017,2015-04-12 10:57:27,It's natural to want to pass the home you worked so hard for onto your children. My video on cutting Inheritance Tax,David_Cameron,77.23,5.2,19.1272727273,4.4,6.59,5,9.21
5.87162768031232E+017,2015-04-12 07:58:07,I'll be explaining today why we're stopping inheritance tax on family homes. People should be able to pass on the fruits of their hard work.,David_Cameron,75.71,5.8,19.8,6.7,8.74,5.75,9.31
5.86994497042526E+017,2015-04-11 20:49:28,The home that you've worked and saved for belongs to you and your family. We'll help you pass it on to your children.,David_Cameron,93.64,3.1,15.2956521739,3.8,5.49,4.75,7.64
5.86779602988708E+017,2015-04-11 06:35:33,I believe in the NHS. It was there for me when my son needed help. A stronger economy allows us to fund it so it's always there for you.,David_Cameron,95.47,2.4,14.155862069,0.9,2.82,4.1666666667,7.38
5.86445784545002E+017,2015-04-10 08:29:05,It's because our long-term plan is helping the UK recover that we can help commuters by freezing regulated rail fares for the next 5 years.,David_Cameron,71.48,9.5,24.8,12.7,9.7,13.5,9.93
5.86417474620391E+017,2015-04-10 06:36:35,"I grew up listening to Richie Benaud's wonderful cricket commentary. Like all fans of the sport, I will miss him very much.",David_Cameron,77.23,5.2,17.3090909091,5.9,8.45,5,8.49
5.86221033557996E+017,2015-04-09 17:36:00,I want young people to have the best choices and chances in life. I explain more in this video from Loughborough:,David_Cameron,86.2,3.8,17.6285714286,4.7,6.93,4.25,8.67
5.8619483816663E+017,2015-04-09 15:51:55,We want apprenticeships to be level-pegging with a university degree to give young people the skills and opportunities they need to succeed.,David_Cameron,40.69,13.1,21.7090909091,15.1,14.1,15,9.03
5.86070170889773E+017,2015-04-09 07:36:32,The SNP are planning to hold Ed Miliband to ransom on Trident. A Conservative government would never put our national security at risk.,David_Cameron,59.8,7.8,22.252173913,7.4,10.01,5.75,10.39
5.85820460128084E+017,2015-04-08 15:04:16,And our plan on education is working - with a million more children being taught in good or outstanding schools.,David_Cameron,77.57,7.2,20.1263157895,11.1,11.08,11,8.73
5.85780016430088E+017,2015-04-08 12:23:33,Today we've seen the chaos there'd be if Labour was ever allowed to be in charge of the economy. Don't let them take us back to square one.,David_Cameron,82.65,5.2,16.1714285714,4.4,5.33,6.5,7.71
5.8556436387398E+017,2015-04-07 22:06:38,All parts of our United Kingdom are succeeding - let's stick at it. My end-of-day video message from Cornwall:,David_Cameron,70.8,5.6,21.1555555556,7.1,10.58,3.75,10.22
5.85494560765309E+017,2015-04-07 17:29:15,"Since 2010, there are 52,000 more people in work in Wales. Today I visited businesses creating some of those jobs:",David_Cameron,69.79,6,18,5.9,8.79,4.5,8.87
5.85466024042062E+017,2015-04-07 15:35:52,"A picture of the pies Sam and I baked with apprentices at Brains Brewery, Cardiff. Sam's is the neat one",David_Cameron,86.71,3.7,16,3.6,5.89,4.5,8.08
5.85402598221558E+017,2015-04-07 11:23:50,"Breakfast with Sam at Scottish Widows HQ in Edinburgh: the start of a one-day, four-nation tour of our United Kingdom",David_Cameron,68.1,8.7,26,11.6,11.14,9,10.94
5.85394051559621E+017,2015-04-07 10:49:52,It's extraordinary Tony Blair doesn't think people should be given a say in a referendum on Europe. Only the Conservatives will deliver one.,David_Cameron,59.8,7.8,22.252173913,8.5,11.29,6.25,10.39
5.85371807718441E+017,2015-04-07 09:21:29,"Today I'm visiting Scotland, Wales, England and Northern Ireland. This is my message from Edinburgh:",David_Cameron,55.4,7.4,29,9.3,13.59,2.75,13.48
5.85324018791744E+017,2015-04-07 06:11:35,I'll travel to the 4 corners of the UK today saying: there's 1 month to save the UK from Labour's disastrous policy of more debt and taxes.,David_Cameron,77.91,9.1,24.6518518519,11.8,7.32,13.5,9.65
5.85183761719001E+017,2015-04-06 20:54:15,"Today's tax and benefit changes are about letting you keep more of your money, and choose how to spend it. My video:",David_Cameron,74.53,8.3,23.5272727273,9.9,7.78,11,9.75
5.85073022094201E+017,2015-04-06 13:34:13,Enjoying an Easter barbecue with the Dochertys - one of 22m households to benefit from today's tax and benefit changes.,David_Cameron,52.19,10.7,26.4421052632,12.8,13.23,9,11.23
5.84984724919161E+017,2015-04-06 07:43:21,Lower taxes are making our country a better and fairer place to live. Find out how much you'll save from today:,David_Cameron,77.74,5,19.5333333333,4.2,6.35,4.25,9.42
5.84735382601859E+017,2015-04-05 15:12:33,"A break from campaigning on Easter Sunday to try my hand at feeding a newborn lamb at Dean Lane Farm, Oxfordshire.",David_Cameron,75.54,7.9,21.8285714286,10.2,8.7,10.5,9.19
5.84611593801114E+017,2015-04-05 07:00:40,A very Happy Easter to you and your family. My video message on the importance of Christianity in our national life:,David_Cameron,60.82,7.4,23.3428571429,5.3,7.75,4.75,10.92
5.84268565370561E+017,2015-04-04 08:17:35,We need to protect our children from hardcore pornography. Here's how we'll do it:,David_Cameron,81.29,3.7,19.0857142857,5.3,8.65,3,9.62
5.83575757751976E+017,2015-04-02 10:24:37,King's Leadership Academy in Warrington is a fantastic example of a school offering children the best start in life.,David_Cameron,52.19,10.7,24.3368421053,12.4,12.65,10.5,10.4
5.82875573862666E+017,2015-03-31 12:02:20,ONS figures show our economy grew by 2.8% - even faster than first thought - in 2014. Good for businesses and families.,David_Cameron,81.59,3.5,16.68,5,8.18,3.3333333333,8.71
5.82815577393271E+017,2015-03-31 08:03:56,"We have a clear plan to create 2m more jobs by 2020 - maintaining our record of over 1,000 jobs created every day.",David_Cameron,82.98,7.2,19.8909090909,9.3,6.96,11.5,8.32
5.82622081323569E+017,2015-03-30 19:15:03,"Like every parent, I have hopes for my children and dreams for their future. See how our plan will help your family:",David_Cameron,85.69,4,17.3090909091,4.4,6.59,4.5,8.49
5.82588349480866E+017,2015-03-30 17:01:01,At my first campaign rally in Chippenham - one of just 23 seats we need to gain to win a majority.,David_Cameron,85.02,6.4,18,6.9,5.34,11.5,7.79
5.82550335291585E+017,2015-03-30 14:29:57,"This election is about moving forward - and as Prime Minister, that is what I will deliver. My statement from No10:",David_Cameron,78.25,4.8,20,5.9,8.79,4.25,9.66
5.82468351382987E+017,2015-03-30 09:04:11,This is the most important election for a generation - with a stark choice between me and Ed Miliband. My video:,David_Cameron,68.1,8.7,22,10.2,9.4,11.5,9.37
5.82429970414342E+017,2015-03-30 06:31:40,"Today I'll have an Audience with Her Majesty the Queen following the dissolution of Parliament, before campaigning for your vote on May 7th.",David_Cameron,48.13,12.3,25.1130434783,14.2,12.77,12.5,10.27
5.81826815163003E+017,2015-03-28 14:34:57,"With a future Conservative government, we would have a truly seven-day NHS. Watch this video to find out more:",David_Cameron,70.29,5.8,18.4315789474,6.1,9.02,4.25,9.09
